Machine,Circuit,Diagnosis,Rank,Qty,Time - First,Time - Last,Time - Duration,Impact,FDD Analysis Type Id,Notes
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,9,1,6/9/14 9:04,6/9/14 9:04,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,9,1,6/9/14 9:34,6/9/14 9:34,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,9,1,6/9/14 10:04,6/9/14 10:04,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,9,1,6/9/14 10:34,6/9/14 10:34,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,9,1,6/9/14 11:05,6/9/14 11:05,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,9,1,6/9/14 11:35,6/9/14 11:35,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,9,1,6/9/14 12:05,6/9/14 12:05,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,9,1,6/9/14 12:35,6/9/14 12:35,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,9,1,6/9/14 13:05,6/9/14 13:05,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,9,1,6/9/14 13:35,6/9/14 13:35,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,9,1,6/9/14 14:05,6/9/14 14:05,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,9,1,6/9/14 14:35,6/9/14 14:35,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,9,1,6/9/14 15:05,6/9/14 15:05,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,9,1,6/9/14 15:35,6/9/14 15:35,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,9,1,6/9/14 16:05,6/9/14 16:05,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,9,1,6/9/14 16:35,6/9/14 16:35,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,9,1,6/9/14 17:05,6/9/14 17:05,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,9,1,6/10/14 9:04,6/10/14 9:04,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,9,1,6/10/14 9:34,6/10/14 9:34,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,9,1,6/10/14 10:04,6/10/14 10:04,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,9,1,6/10/14 10:35,6/10/14 10:35,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,9,1,6/10/14 11:05,6/10/14 11:05,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,9,1,6/10/14 11:35,6/10/14 11:35,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,9,1,6/10/14 12:05,6/10/14 12:05,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,9,1,6/10/14 12:35,6/10/14 12:35,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,9,1,6/10/14 13:05,6/10/14 13:05,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,9,1,6/10/14 13:35,6/10/14 13:35,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,9,1,6/10/14 14:05,6/10/14 14:05,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,9,1,6/10/14 14:35,6/10/14 14:35,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,9,1,6/10/14 15:05,6/10/14 15:05,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,5,1,6/11/14 12:02,6/11/14 12:02,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,5,1,6/11/14 12:32,6/11/14 12:32,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,5,1,6/11/14 13:02,6/11/14 13:02,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,5,1,6/11/14 13:32,6/11/14 13:32,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,7,1,6/11/14 14:02,6/11/14 14:02,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,7,1,6/11/14 14:32,6/11/14 14:32,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,3,1,6/13/2014 1:06:00 PM,6/13/2014 1:06:00 PM,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,3,1,6/13/2014 1:36:00 PM,6/13/2014 1:36:00 PM,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,9,1,6/16/2014 9:04:00 AM,6/16/2014 9:04:00 AM,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,9,1,6/16/2014 9:34:00 AM,6/16/2014 9:34:00 AM,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,9,1,6/16/2014 10:04:00 AM,6/16/2014 10:04:00 AM,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,9,1,6/16/2014 10:34:00 AM,6/16/2014 10:34:00 AM,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,9,1,6/16/2014 11:04:00 AM,6/16/2014 11:04:00 AM,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,9,1,6/16/2014 11:34:00 AM,6/16/2014 11:34:00 AM,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,9,1,6/16/2014 12:04:00 PM,6/16/2014 12:04:00 PM,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,9,1,6/16/2014 12:34:00 PM,6/16/2014 12:34:00 PM,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,9,1,6/16/2014 1:04:00 PM,6/16/2014 1:04:00 PM,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,9,1,6/16/2014 1:34:00 PM,6/16/2014 1:34:00 PM,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,9,1,6/16/2014 2:04:00 PM,6/16/2014 2:04:00 PM,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,9,1,6/16/2014 2:34:00 PM,6/16/2014 2:34:00 PM,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,9,1,6/16/2014 3:04:00 PM,6/16/2014 3:04:00 PM,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,9,1,6/16/2014 3:34:00 PM,6/16/2014 3:34:00 PM,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,3,1,6/17/2014 10:16:00 AM,6/17/2014 10:16:00 AM,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,3,1,6/17/2014 10:46:00 AM,6/17/2014 10:46:00 AM,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,5,1,6/17/2014 11:16:00 AM,6/17/2014 11:16:00 AM,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,5,1,6/17/2014 11:46:00 AM,6/17/2014 11:46:00 AM,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,7,1,6/17/2014 12:16:00 PM,6/17/2014 12:16:00 PM,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,7,1,6/17/2014 12:46:00 PM,6/17/2014 12:46:00 PM,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,3,1,6/18/2014 12:21:00 PM,6/18/2014 12:21:00 PM,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,3,1,6/20/2014 11:50:00 AM,6/20/2014 11:50:00 AM,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,3,1,6/20/2014 12:20:00 PM,6/20/2014 12:20:00 PM,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,5,1,6/20/2014 12:50:00 PM,6/20/2014 12:50:00 PM,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,5,1,6/20/2014 1:20:00 PM,6/20/2014 1:20:00 PM,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,9,1,6/21/2014 9:04:00 AM,6/21/2014 9:04:00 AM,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,9,1,6/21/2014 9:34:00 AM,6/21/2014 9:34:00 AM,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,9,1,6/21/2014 10:04:00 AM,6/21/2014 10:04:00 AM,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,9,1,6/21/2014 10:34:00 AM,6/21/2014 10:34:00 AM,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,9,1,6/21/2014 11:04:00 AM,6/21/2014 11:04:00 AM,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,9,1,6/21/2014 11:34:00 AM,6/21/2014 11:34:00 AM,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,9,1,6/21/2014 12:04:00 PM,6/21/2014 12:04:00 PM,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,9,1,6/21/2014 12:34:00 PM,6/21/2014 12:34:00 PM,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,5,1,6/23/2014 11:08:00 AM,6/23/2014 11:08:00 AM,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,5,1,6/23/2014 11:38:00 AM,6/23/2014 11:38:00 AM,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,5,1,6/23/2014 12:08:00 PM,6/23/2014 12:08:00 PM,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,5,1,6/23/2014 12:38:00 PM,6/23/2014 12:38:00 PM,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,7,1,6/23/2014 1:08:00 PM,6/23/2014 1:08:00 PM,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,7,1,6/23/2014 1:38:00 PM,6/23/2014 1:38:00 PM,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,9,1,6/23/2014 2:08:00 PM,6/23/2014 2:08:00 PM,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,9,1,6/23/2014 2:38:00 PM,6/23/2014 2:38:00 PM,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,9,1,6/23/2014 3:08:00 PM,6/23/2014 3:08:00 PM,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,9,1,6/23/2014 3:38:00 PM,6/23/2014 3:38:00 PM,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,9,1,6/23/2014 4:09:00 PM,6/23/2014 4:09:00 PM,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,9,1,6/23/2014 4:39:00 PM,6/23/2014 4:39:00 PM,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,9,1,6/23/2014 5:09:00 PM,6/23/2014 5:09:00 PM,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,9,1,6/23/2014 5:39:00 PM,6/23/2014 5:39:00 PM,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,9,1,6/23/2014 6:09:00 PM,6/23/2014 6:09:00 PM,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,9,1,6/23/2014 6:39:00 PM,6/23/2014 6:39:00 PM,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,9,1,6/23/2014 7:09:00 PM,6/23/2014 7:09:00 PM,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,3,1,6/24/2014 9:02:00 AM,6/24/2014 9:02:00 AM,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,3,1,6/24/2014 9:32:00 AM,6/24/2014 9:32:00 AM,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,5,1,6/24/2014 10:02:00 AM,6/24/2014 10:02:00 AM,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,5,1,6/24/2014 10:32:00 AM,6/24/2014 10:32:00 AM,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,7,1,6/24/2014 11:02:00 AM,6/24/2014 11:02:00 AM,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,7,1,6/24/2014 11:32:00 AM,6/24/2014 11:32:00 AM,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,9,1,6/24/2014 12:02:00 PM,6/24/2014 12:02:00 PM,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,9,1,6/24/2014 12:32:00 PM,6/24/2014 12:32:00 PM,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,9,1,6/24/2014 1:02:00 PM,6/24/2014 1:02:00 PM,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,9,1,6/24/2014 1:32:00 PM,6/24/2014 1:32:00 PM,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,9,1,6/24/2014 2:02:00 PM,6/24/2014 2:02:00 PM,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,9,1,6/24/2014 2:32:00 PM,6/24/2014 2:32:00 PM,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,9,1,6/24/2014 3:02:00 PM,6/24/2014 3:02:00 PM,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Stuck Zone Air Temperature Sensor,3,1,6/24/2014 3:19:00 PM,6/24/2014 3:19:00 PM,"0 d, 0 h, 0 m, 0 s",0,414,
VAV-1-10-1-17,0,Stuck Zone Air Temperature Sensor,3,1,6/24/2014 3:49:00 PM,6/24/2014 3:49:00 PM,"0 d, 0 h, 0 m, 0 s",0,414,
VAV-1-10-1-17,0,Stuck Zone Air Temperature Sensor,3,1,6/24/2014 4:20:00 PM,6/24/2014 4:20:00 PM,"0 d, 0 h, 0 m, 0 s",0,414,
VAV-1-10-1-17,0,Stuck Zone Air Temperature Sensor,3,1,6/24/2014 4:50:00 PM,6/24/2014 4:50:00 PM,"0 d, 0 h, 0 m, 0 s",0,414,
VAV-1-10-1-17,0,Stuck Zone Air Temperature Sensor,3,1,6/24/2014 5:20:00 PM,6/24/2014 5:20:00 PM,"0 d, 0 h, 0 m, 0 s",0,414,
VAV-1-10-1-17,0,Stuck Zone Air Temperature Sensor,3,1,6/24/2014 5:50:00 PM,6/24/2014 5:50:00 PM,"0 d, 0 h, 0 m, 0 s",0,414,
VAV-1-10-1-17,0,Stuck Zone Air Temperature Sensor,5,1,6/24/2014 6:19:00 PM,6/24/2014 6:19:00 PM,"0 d, 0 h, 0 m, 0 s",0,414,
VAV-1-10-1-17,0,Stuck Zone Air Temperature Sensor,5,1,6/24/2014 6:49:00 PM,6/24/2014 6:49:00 PM,"0 d, 0 h, 0 m, 0 s",0,414,
VAV-1-10-1-17,0,Stuck Zone Air Temperature Sensor,5,1,6/24/2014 7:19:00 PM,6/24/2014 7:19:00 PM,"0 d, 0 h, 0 m, 0 s",0,414,
VAV-1-10-1-17,0,Stuck Zone Air Temperature Sensor,5,1,6/24/2014 7:49:00 PM,6/24/2014 7:49:00 PM,"0 d, 0 h, 0 m, 0 s",0,414,
VAV-1-10-1-17,0,Stuck Zone Air Temperature Sensor,5,1,6/24/2014 8:11:00 PM,6/24/2014 8:11:00 PM,"0 d, 0 h, 0 m, 0 s",0,414,
VAV-1-10-1-17,0,Stuck Zone Air Temperature Sensor,5,1,6/24/2014 8:41:00 PM,6/24/2014 8:41:00 PM,"0 d, 0 h, 0 m, 0 s",0,414,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,3,1,6/25/2014 9:04:00 AM,6/25/2014 9:04:00 AM,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,3,1,6/25/2014 9:34:00 AM,6/25/2014 9:34:00 AM,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,5,1,6/25/2014 10:04:00 AM,6/25/2014 10:04:00 AM,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,5,1,6/25/2014 10:34:00 AM,6/25/2014 10:34:00 AM,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,7,1,6/25/2014 11:04:00 AM,6/25/2014 11:04:00 AM,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,9,1,7/14/2014 9:04:00 AM,7/14/2014 9:04:00 AM,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,9,1,7/14/2014 9:35:00 AM,7/14/2014 9:35:00 AM,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,9,1,7/14/2014 10:05:00 AM,7/14/2014 10:05:00 AM,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,9,1,7/14/2014 10:35:00 AM,7/14/2014 10:35:00 AM,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,9,1,7/14/2014 11:05:00 AM,7/14/2014 11:05:00 AM,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,9,1,7/14/2014 11:35:00 AM,7/14/2014 11:35:00 AM,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,9,1,7/14/2014 12:05:00 PM,7/14/2014 12:05:00 PM,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,9,1,7/15/2014 9:04:00 AM,7/15/2014 9:04:00 AM,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,3,1,7/15/2014 12:47:00 PM,7/15/2014 12:47:00 PM,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,3,1,7/16/2014 10:50:00 AM,7/16/2014 10:50:00 AM,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,3,1,7/16/2014 11:20:00 AM,7/16/2014 11:20:00 AM,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,5,1,7/16/2014 11:50:00 AM,7/16/2014 11:50:00 AM,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,5,1,7/16/2014 12:21:00 PM,7/16/2014 12:21:00 PM,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,5,1,7/16/2014 12:29:00 PM,7/16/2014 12:29:00 PM,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,7,1,7/16/2014 12:51:00 PM,7/16/2014 12:51:00 PM,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,7,1,7/16/2014 1:21:00 PM,7/16/2014 1:21:00 PM,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,9,1,7/16/2014 1:50:00 PM,7/16/2014 1:50:00 PM,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,9,1,7/21/2014 9:04:00 AM,7/21/2014 9:04:00 AM,"0 d, 0 h, 0 m, 0 s",0,391,
VAV-1-10-1-17,0,Setpoint Not Met - ZAT - Under Cooling,9,1,7/21/2014 9:34:00 AM,7/21/2014 9:34:00 AM,"0 d, 0 h, 0 m, 0 s",0,391,
